State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,IncomePerCap,Unemployment
Virginia,Giles,16907,8287,8620,1.2,95.4,1.6,0.6,0.7,0.1,25241,4.8
Virginia,Gloucester,37001,18283,18718,3,85.3,8.1,0.2,0.5,0,29867,4.7
Virginia,Goochland,21721,10736,10985,2.3,77.3,17.7,0.2,1,0,46366,5
Virginia,Grayson,15573,7675,7898,2.9,92.4,2.7,0.2,0.1,0,19742,9
Virginia,Greene,18938,9237,9701,4.9,84.8,6.5,0,1.2,0.2,28209,7.4
Virginia,Greensville,11760,7303,4457,3.8,37.5,57.3,0.2,0.2,0,14450,6.4
Virginia,Halifax,35506,16904,18602,1.9,59.9,36.7,0.1,0.6,0,19782,7.5
Virginia,Hanover,101340,49687,51653,2.5,84.7,9.2,0.1,1.5,0,34701,4.4
Virginia,Henrico,318864,150466,168398,5.3,55.4,29.2,0.3,7.3,0.1,33634,6.7
Virginia,Henry,52580,25278,27302,5.2,70.6,22.1,0,0.5,0,20159,10
Virginia,Highland,2244,1003,1241,0,99.5,0,0.4,0,0,26809,1.1
Virginia,Isle of Wight,35740,17503,18237,2.5,70.7,22.8,0.1,0.9,0,31460,8.3
Virginia,James City,70673,34241,36432,5.2,76.5,13.4,0.3,2.9,0,39802,5.1
Virginia,King and Queen,7106,3666,3440,3.3,65.8,26.5,0.8,0.2,0,25498,5.5
Virginia,King George,24933,12506,12427,4.2,74,17.5,0.1,1.3,0.1,34529,7.4
Virginia,King William,16097,7860,8237,0.8,76.1,19.3,1.1,0.9,0,28300,5.4
Virginia,Lancaster,11129,5240,5889,1.6,69,28,0,0.4,0,31062,7.9
Virginia,Lee,25206,13223,11983,1.8,93,3.7,0.2,0.2,0,17899,12
Virginia,Loudoun,351129,173986,177143,13.2,59.3,7.2,0.2,16.1,0.1,47495,4
Virginia,Louisa,33986,16752,17234,2.5,77,16.7,0.4,0.5,0,28323,8.1
Virginia,Lunenburg,12558,6588,5970,4,60,33.8,0.1,0.3,0,18428,7.3
Virginia,Madison,13147,6363,6784,2.1,85.3,8.3,0,0,0,25349,6.6
Virginia,Mathews,8880,4103,4777,1.4,86.2,10.3,0.2,0.5,0,32397,3.3
Virginia,Mecklenburg,31555,15232,16323,2.6,59.7,35.1,0.1,0.4,0,20618,6.9
Virginia,Middlesex,10717,5302,5415,2,78.1,19.3,0.1,0,0.1,30297,6.3
Virginia,Montgomery,96467,49981,46486,3,84.5,4.1,0.2,6.1,0,25368,5.6
Virginia,Nelson,14858,7210,7648,3.5,81.7,13.4,0.2,0.2,0,27528,5.7
Virginia,New Kent,19560,10045,9515,2.4,79.8,12.2,0.8,0.8,0,33689,6.1
Virginia,Northampton,12184,5917,6267,8,54.2,36.4,0.1,0.8,0.2,22490,9.5
Virginia,Northumberland,12304,5937,6367,0.5,70.1,28.6,0.5,0.1,0,31280,8.7
Virginia,Nottoway,15711,8320,7391,3.9,55.1,38.5,0.3,0.6,0,18917,10.8
Virginia,Orange,34596,16922,17674,4.1,79.4,12.7,0.2,1,0,29748,7.9
Virginia,Page,23843,11707,12136,1.8,94.7,1.6,0.2,0.5,0,22241,9.3
Virginia,Patrick,18264,9001,9263,2.7,90,6.4,0.2,0.1,0,19311,8.3
Virginia,Pittsylvania,62794,30806,31988,2.4,74.2,21.4,0.1,0.3,0,21667,7.7
Virginia,Powhatan,28207,15159,13048,2,83.4,12.2,0.3,0.5,0.1,32110,4.9
Virginia,Prince Edward,23022,11426,11596,2.4,62.3,32.8,0.4,1.4,0,17901,7
Virginia,Prince George,37380,20440,16940,7.1,56.4,31.1,0.6,2,0.4,24785,10.6
Virginia,Prince William,437271,217901,219370,21.5,46.3,19.7,0.3,7.7,0.1,37215,5.4
Virginia,Pulaski,34528,17232,17296,1.5,91,5.8,0,0.1,0,25556,7.4
Virginia,Rappahannock,7431,3681,3750,3.4,89.5,4.2,0.1,0.8,0,36567,2.9
Virginia,Richmond,8989,5166,3823,6.2,61.3,28.7,0.3,2.2,0,19407,8.7
Virginia,Roanoke,93633,44757,48876,2.6,87,5.6,0.1,2.8,0,31370,5.1
Virginia,Rockbridge,22444,11111,11333,1.5,93.2,2.8,0.1,0.7,0.1,26767,4.1
Virginia,Rockingham,77785,38141,39644,5.9,90.3,1.8,0.1,0.7,0,26472,5.4
Virginia,Russell,28245,13803,14442,1.1,96.7,1,0,0.1,0,20053,8
Virginia,Scott,22570,11369,11201,1.2,97,0.8,0.1,0.3,0,21295,9.4
Virginia,Shenandoah,42724,20725,21999,6.8,89.1,2.1,0.1,0.5,0,25253,6
Virginia,Smyth,31734,15512,16222,1.8,94.5,2.1,0.1,0.3,0,21927,6.4
Virginia,Southampton,18410,9661,8749,1.3,60,35.8,0.1,0.1,0,23259,7.2
Virginia,Spotsylvania,127691,62742,64949,8.3,70.6,15.6,0.3,2.5,0.2,32105,6.2
Virginia,Stafford,137145,69055,68090,10.7,65.6,16.7,0.3,2.9,0.1,37198,5.5
Virginia,Surry,6823,3349,3474,1.6,52,44.5,0.2,0.8,0,24660,10.7
Virginia,Sussex,11864,8130,3734,3.3,38.5,55.8,0.3,0.1,0.1,15143,6.9
Virginia,Tazewell,43870,21766,22104,0.8,94.1,2.9,0.1,0.4,0,22721,8
Virginia,Warren,38481,19278,19203,3.9,87.9,4,0.2,1,0,29522,7.2
Virginia,Washington,54759,27092,27667,1.4,95.6,1.4,0,0.6,0,25351,6.9
Virginia,Westmoreland,17557,8582,8975,6.1,63.5,27.9,0.2,0.5,0,25992,9.7
Virginia,Wise,40530,20986,19544,1.2,92,5.3,0.1,0.5,0,20321,11
Virginia,Wythe,29190,14352,14838,1.1,94.1,3.6,0.1,0.7,0,23770,9.6
Virginia,York,66471,32665,33806,5.5,72.8,13,0.2,5.2,0.2,35876,5.8
Virginia,Alexandria city,149315,72057,77258,16.6,52.4,20.9,0.1,6.5,0,54861,4.5
Virginia,Bristol city,17524,8158,9366,1.7,88.7,5.7,0.6,0.9,0,20777,10.7
Virginia,Buena Vista city,6666,3062,3604,1.4,88.9,1.1,0,7.1,0,15707,7.3
Virginia,Charlottesville city,45084,21771,23313,5,66.4,19.2,0.2,6.6,0.2,30378,4.3
Virginia,Chesapeake city,230601,112641,117960,5.1,59.2,29.3,0.2,3.2,0.1,29703,7.5
Virginia,Colonial Heights city,17515,8142,9373,5,76.8,12.7,0.6,3.5,0,27572,8.3
Virginia,Covington city,5736,2979,2757,1.3,81.5,13.9,0,1,0.3,20055,7.3
Virginia,Danville city,42450,19411,23039,3.3,45.1,48.4,0.1,1.2,0,20933,12.7
Virginia,Emporia city,5672,2605,3067,3,39.2,55.1,0.2,1,0,20417,19.1
Virginia,Fairfax city,23402,11482,11920,16.4,59.8,4.7,0.1,15.4,0.1,45545,5.4
Virginia,Falls Church city,13308,6374,6934,9.7,72.6,2.1,0,11.4,0,65600,4.2
Virginia,Franklin city,8457,3766,4691,1,38.2,58.6,0,0.6,0,21621,13.7
Virginia,Fredericksburg city,27395,12783,14612,11.1,59.8,22.2,0.1,2.5,0.1,29090,8.9
Virginia,Galax city,6876,3321,3555,16.8,76,5.6,0.1,0.4,0,21515,6.4
Virginia,Hampton city,137081,66111,70970,5.2,40.2,49,0.4,2.3,0,25029,9.8
Virginia,Harrisonburg city,51388,24462,26926,17.7,69,6.5,0.1,4.1,0.1,18324,6.5
Virginia,Hopewell city,22279,10546,11733,6.8,51.1,38.1,0,1.5,0,20700,12.8
Virginia,Lexington city,7071,4372,2699,3.9,75.4,10.8,0,6.9,0,14792,2.7
Virginia,Lynchburg city,78158,36717,41441,3.3,62.9,28.3,0.2,2.8,0,21650,8
Virginia,Manassas city,40743,20314,20429,32.9,44.6,13.5,0,5.2,0.1,29424,7.5
Virginia,Manassas Park city,15625,8219,7406,35.2,38.5,12.1,0.2,9.5,0,28164,4.4
Virginia,Martinsville city,13624,6155,7469,4.5,47.4,45.9,0.1,0.1,0,21899,11.5
Virginia,Newport News city,181323,87790,93533,8.2,45.2,39.4,0.2,3,0.2,25369,9.1
Virginia,Norfolk city,245452,128079,117373,7.2,44.1,41.1,0.4,3.3,0.2,24657,10.9
Virginia,Norton city,4007,1626,2381,2.4,86.6,3.4,0.1,5.8,0,19647,11.1
Virginia,Petersburg city,32123,14773,17350,4.2,15.6,76.7,0.1,1.3,0,19149,13
Virginia,Poquoson city,12077,5912,6165,2.3,92.6,1,0.1,1.8,0,38428,4.5
Virginia,Portsmouth city,96135,46221,49914,3.7,39.5,52.1,0.4,1.1,0.1,23075,11.6
Virginia,Radford city,17057,8211,8846,3,83.5,9.2,0,1.9,0,15556,8.8
Virginia,Richmond city,213735,101702,112033,6.4,39.9,48.4,0.1,2.2,0,28023,10
Virginia,Roanoke city,98736,47511,51225,5.9,60.7,27.5,0.1,2.5,0.1,23685,8.3
Virginia,Salem city,25165,11919,13246,3.2,85.8,7.6,0.1,2,0,27560,4.8
Virginia,Staunton city,24193,10861,13332,2.6,81.6,11.9,0.2,1,0,25182,5.6
Virginia,Suffolk city,86184,41511,44673,3.6,50.2,41.4,0.1,1.4,0,29620,8
Virginia,Virginia Beach city,448290,220275,228015,7.5,63.1,18.7,0.2,6.3,0.1,32269,6.1
Virginia,Waynesboro city,21150,10083,11067,6.7,78.1,11.8,0.1,1,0,22156,4.9
Virginia,Williamsburg city,14754,6665,8089,7,69,15,0,5.9,0,24127,8.5
Virginia,Winchester city,27168,13433,13735,16.3,67.9,10.4,0.2,2.4,0,26182,6.7
Washington,Adams,19081,9698,9383,61.5,36.2,0.2,0.1,0.6,0.1,17564,9.6
Washington,Asotin,22040,10564,11476,3.6,91.6,0.4,1.1,0.9,0.3,25132,9.6
Washington,Benton,184930,92396,92534,20,72.6,1.4,0.6,2.6,0.1,28758,6.9
Washington,Chelan,74267,37027,37240,27.2,69,0.5,0.9,0.8,0.1,25564,7.5
Washington,Clallam,72397,35935,36462,5.7,83.8,0.8,4.4,1.4,0.1,27000,9.9
Washington,Clark,444506,219826,224680,8.4,80.3,1.8,0.6,4.1,0.7,28801,8.6
Washington,Columbia,3989,2005,1984,6.4,88.5,0.4,0.5,0.6,0.9,24400,10.4
Washington,Cowlitz,102338,50495,51843,8.3,84.9,0.6,0.9,1.3,0.2,24260,10.7
Washington,Douglas,39599,19875,19724,30,66.1,0.2,0.9,0.7,0,23598,6.5
Washington,Ferry,7652,3987,3665,4,74.1,0.3,15.2,0.1,0.6,20602,12.2
Washington,Franklin,86443,45052,41391,51.5,42.3,1.8,0.3,2,0.1,20412,7.2
Washington,Garfield,2230,1110,1120,3.4,94.1,0,0.1,1.2,0,22884,7.4
Washington,Grant,92070,46507,45563,39.7,56,0.6,0.9,1,0,20251,10.1
Washington,Grays Harbor,71419,36748,34671,9.6,80.1,1.1,4,1.5,0.4,22387,14.3
Washington,Island,79329,39540,39789,6.6,80.9,2.8,1,4.6,0.5,31836,9
Washington,Jefferson,30083,14850,15233,3.4,88.7,0.8,2.2,1.6,0.1,28593,9.5
Washington,King,2045756,1020901,1024855,9.3,62.8,6,0.6,15.5,0.8,41664,6.3
Washington,Kitsap,255441,130126,125315,7.1,77.7,2.6,1,4.7,0.7,32063,8
Washington,Kittitas,42204,21126,21078,8.5,84.6,0.9,0.8,2.2,0.1,24014,7.8
Washington,Klickitat,20820,10277,10543,12,82.3,0.7,2.8,0.4,0.2,22456,7
Washington,Lewis,75515,37774,37741,9.5,84.7,0.7,0.6,1.1,0,22480,12.1
Washington,Lincoln,10363,5212,5151,2.9,92.2,0.2,0.9,0.7,0.2,24951,4.8
Washington,Mason,60791,31476,29315,8.7,81.9,1,2.5,1.5,0.2,25015,12.9
Washington,Okanogan,41332,20922,20410,18.9,66.7,0.6,9,0.9,0.1,22460,8.9
Washington,Pacific,20645,10371,10274,8.8,83.2,0.3,1.6,1.9,0.2,21923,8.9
Washington,Pend Oreille,12968,6665,6303,3.5,89.2,0.2,3.8,0.2,0.3,22008,10.3
Washington,Pierce,821952,408209,413743,10,68.8,6.5,1,6,1.3,28824,9.2
Washington,San Juan,15956,7643,8313,5.8,89.3,0.5,0.7,1.4,0.1,39266,5.9
Washington,Skagit,119343,59117,60226,17.5,75.7,0.7,1.3,1.8,0.4,27794,8.2
Washington,Skamania,11243,5665,5578,5.7,88.3,0.8,2.1,1,0.3,29878,8.3
Washington,Snohomish,746653,374847,371806,9.5,72.5,2.5,0.9,9.4,0.4,32542,7.5
Washington,Spokane,480832,238241,242591,5.1,85.7,1.7,1.3,2.3,0.4,26093,8.4
Washington,Stevens,43548,21895,21653,3.2,87.2,0.5,4.8,0.6,0,22221,9.4
Washington,Thurston,262723,128796,133927,8.1,76.8,2.8,1.4,5.8,0.9,29741,8.5
Washington,Wahkiakum,4035,1951,2084,4.3,89.3,0.1,1.5,1.1,0,24483,10.6
Washington,Walla Walla,59726,30558,29168,21,72.7,1.5,0.5,1.5,0.1,23520,6.4
Washington,Whatcom,207100,102637,104463,8.7,80.3,0.8,2.6,3.9,0.3,27223,8.2
Washington,Whitman,46737,23794,22943,5.4,80.3,2.1,0.4,7.5,0.2,21188,8.8
Washington,Yakima,247408,123907,123501,47.1,45.6,0.7,3.5,1,0,19793,9
West Virginia,Barbour,16731,8142,8589,0.7,96.1,0.8,0.5,0.4,0,18039,9
West Virginia,Berkeley,108724,53507,55217,3.9,85.2,6.9,0.1,1,0.1,26469,9.7
West Virginia,Boone,24000,11917,12083,0.5,98,0.7,0,0.1,0,21387,9.2
West Virginia,Braxton,14466,7256,7210,0.6,97.4,0.4,0.1,0,0,19409,14.4
West Virginia,Brooke,23665,11537,12128,0.8,96.1,1.7,0.1,0.5,0,23819,6.4
West Virginia,Cabell,96824,47123,49701,1.3,90.3,4.7,0.2,1.2,0,23908,6.8
West Virginia,Calhoun,7557,3783,3774,1,97.3,0.1,0.1,0.1,0,19635,18.1
West Virginia,Clay,9141,4578,4563,0.1,97.9,0,0.4,0,0.2,16827,12.3
West Virginia,Doddridge,8201,4375,3826,0.4,96.2,1.1,0.1,0.1,0,19992,6.5
West Virginia,Fayette,45534,22936,22598,1,92.5,5.2,0.3,0.1,0,19232,9.2
West Virginia,Gilmer,8644,5111,3533,3.9,79.6,10.7,0.4,0.3,0,17115,9.4
West Virginia,Grant,11815,5881,5934,0.6,96.7,1.4,0,0,0,20052,6.7
West Virginia,Greenbrier,35666,17438,18228,1.3,93.4,2.3,0,0.4,0,22340,7.2
West Virginia,Hampshire,23542,12085,11457,1.2,96.1,1.3,0.1,0,0,18477,8.1
West Virginia,Hancock,30201,14616,15585,1.2,94.6,2.2,0.1,0.2,0,23845,7.2
West Virginia,Hardy,13936,7023,6913,3.7,91.7,4.4,0.1,0.1,0,22195,7.9
West Virginia,Harrison,68998,33680,35318,1.5,94.6,1.8,0.2,0.5,0.1,24415,7.4
West Virginia,Jackson,29256,14506,14750,0,97.4,0.7,0.1,0.2,0,23090,6.8
West Virginia,Jefferson,55214,27113,28101,5.2,84,6.8,0.1,1.6,0,30912,8.4
West Virginia,Kanawha,190781,91860,98921,1.1,88,4.4,0.1,1.1,0,27642,7
West Virginia,Lewis,16434,8181,8253,1.1,96.7,0.5,0,0.3,0.1,21067,7.2
West Virginia,Lincoln,21560,10701,10859,0.1,98.2,0.5,0.2,0.3,0,19114,10.1
West Virginia,Logan,35760,17612,18148,0.9,95.8,2.1,0.2,0.4,0,20477,10.9
West Virginia,McDowell,20802,10471,10331,1.2,88.9,9.1,0.1,0,0,14874,13.3
West Virginia,Marion,56790,27830,28960,1.2,93.1,3.6,0.1,0.5,0,23807,4.9
West Virginia,Marshall,32480,15990,16490,1,96.9,0.9,0.4,0.4,0,23543,7
West Virginia,Mason,27177,13144,14033,1,96.9,0.7,0,0.1,0,19694,10.3
West Virginia,Mercer,61891,29509,32382,0.9,90.5,5.9,0.3,0.7,0,20942,5.1
West Virginia,Mineral,27755,13696,14059,0.9,94.2,3,0,0.3,0,19111,8.8
West Virginia,Mingo,25931,12686,13245,0.4,96,1.4,0.1,0.4,0,20417,14.1
West Virginia,Monongalia,101668,52641,49027,2,89,3.6,0.1,3.2,0,26314,5.8
West Virginia,Monroe,13525,6686,6839,1,96.6,0.7,0.3,0,0,20678,7.3
West Virginia,Morgan,17475,8622,8853,1.3,96.1,0.8,0.1,0.4,0,23456,12.3
West Virginia,Nicholas,25930,12779,13151,0,99.3,0,0,0.2,0,23404,8.4
West Virginia,Ohio,43637,20931,22706,1,92.4,4.2,0.1,0.8,0,27053,5.5
West Virginia,Pendleton,7402,3720,3682,1.1,95,2.7,0,0,0,21979,4.9
West Virginia,Pleasants,7636,4059,3577,1.1,96.3,0.3,0.1,0,0,23291,8.2
West Virginia,Pocahontas,8697,4452,4245,0.7,96.1,1.5,0,0,0,21847,5.7
West Virginia,Preston,33809,17419,16390,1.6,93,3.9,0.2,0.2,0,21097,7
West Virginia,Putnam,56596,27714,28882,1,95.6,1.5,0.1,0.3,0,29412,3.7
West Virginia,Raleigh,78493,39343,39150,1.4,87.3,8.3,0.3,1.1,0.1,22405,6.6
West Virginia,Randolph,29365,15111,14254,0.8,96.2,1.9,0.2,0.2,0,21139,6.7
West Virginia,Ritchie,10140,5015,5125,0.5,97.9,0.5,0,0,0,19632,10.6
West Virginia,Roane,14636,7231,7405,0.9,97.2,0,0.1,0.1,0,18957,8.9
West Virginia,Summers,13544,6185,7359,1.8,91.6,4.9,0.3,0.1,0,20347,10
West Virginia,Taylor,16977,8592,8385,0.9,96.4,0.9,0.2,1,0.1,22799,9.5
West Virginia,Tucker,6972,3474,3498,0.5,97.7,0.2,0,0.6,0,22321,7.6
West Virginia,Tyler,9033,4464,4569,0.6,98.1,0.2,0.1,0,0,21018,10.9
West Virginia,Upshur,24560,12223,12337,1.1,96.4,1.1,0.1,0.2,0.2,20230,8
West Virginia,Wayne,41499,20257,21242,0.6,97.6,0.4,0.1,0.1,0,19867,9.9
West Virginia,Webster,8927,4387,4540,0.3,97.7,0.1,0.3,0.4,0.1,17864,14.8
West Virginia,Wetzel,16157,7931,8226,0.6,97.8,0.1,0,0.5,0,21619,8.1
West Virginia,Wirt,5841,2936,2905,0.2,97.3,0.8,0.4,0,0,22125,8.4
West Virginia,Wood,86559,41844,44715,1,95.5,1.1,0.1,0.6,0,24364,8.6
West Virginia,Wyoming,22866,11328,11538,0.3,97.5,0.8,0,0,0,19009,10.1
Wisconsin,Adams,20451,11033,9418,3.8,90.6,3,0.4,0.4,0.2,22783,10.1
Wisconsin,Ashland,15993,7996,7997,2.3,83.1,0.5,9.8,0.5,0,22196,7.9
Wisconsin,Barron,45686,23012,22674,2.3,94.1,1.3,0.8,0.5,0,23852,6
Wisconsin,Bayfield,15050,7719,7331,1.5,85.4,0.6,9.9,0.4,0,26485,7.2
Wisconsin,Brown,254717,126333,128384,7.9,82.3,2.1,2.1,3,0,27876,6.1
Wisconsin,Buffalo,13319,6753,6566,2,96.4,0.5,0.2,0.1,0,26170,3.7
Wisconsin,Burnett,15334,7845,7489,1.6,90.6,0.5,4.8,0.4,0,23963,7.5
Wisconsin,Calumet,49678,24937,24741,3.9,91.7,0.7,0.6,2.3,0,29479,3.1
Wisconsin,Chippewa,63209,32911,30298,1.4,94.2,1.3,0.3,1.2,0,25651,5.1
Wisconsin,Clark,34518,17475,17043,4.1,93.8,0.4,0.3,0.4,0,21699,4.8
Wisconsin,Columbia,56607,28741,27866,2.8,93.6,1.5,0.4,0.5,0,28967,5.8
Wisconsin,Crawford,16483,8483,8000,1.1,95.5,1.8,0.6,0.4,0,23020,6.5
Wisconsin,Dane,510198,252850,257348,6.2,80.8,5,0.2,5.4,0,34562,4.9
Wisconsin,Dodge,88547,46309,42238,4.4,90.8,2,0.7,0.6,0,25372,6
Wisconsin,Door,27731,13639,14092,2.6,94.8,0.5,0.8,0.5,0,30920,6.2
Wisconsin,Douglas,43799,21864,21935,1.3,92.1,1.1,1.6,1.1,0,25191,7
Wisconsin,Dunn,44159,22290,21869,1.7,93.3,0.6,0.3,2,0,24098,6.1
Wisconsin,Eau Claire,101281,49791,51490,2.2,91.1,0.7,0.4,3.4,0.1,26034,5.8
Wisconsin,Florence,4476,2346,2130,1,97.7,0.2,0.7,0.1,0,25142,7.2
Wisconsin,Fond du Lac,101920,49914,52006,4.8,90.9,1.1,0.4,1.3,0,27474,5.3
Wisconsin,Forest,9150,4647,4503,2,81,0.5,13.9,0.2,0.1,21623,10.1
Wisconsin,Grant,51489,26741,24748,1.4,95.6,1.3,0.1,0.7,0,22937,4.6
Wisconsin,Green,37044,18372,18672,2.9,94.9,0.3,0.1,0.6,0,28187,3.5
Wisconsin,Green Lake,18966,9574,9392,4.6,93.2,0.5,0.3,0.4,0,25466,5.7
Wisconsin,Iowa,23769,11884,11885,1.7,96.2,0.4,0.2,0.6,0,27664,4.7
Wisconsin,Iron,5907,2934,2973,0.9,96.6,0.4,0.6,0.1,0,25435,7
Wisconsin,Jackson,20543,11022,9521,3.1,86.7,2.3,5.4,0.5,0,23299,5.6
Wisconsin,Jefferson,84345,42050,42295,6.9,90.2,0.8,0.1,0.7,0,26935,5.5
Wisconsin,Juneau,26494,14018,12476,2.9,92.1,2.3,1.5,0.4,0,22363,7.1
Wisconsin,Kenosha,167738,82897,84841,12.4,76.9,7.2,0.3,1.4,0,26514,9.7
Wisconsin,Kewaunee,20483,10406,10077,2.4,95.5,0.3,0.5,0.4,0,26655,4.7
Wisconsin,La Crosse,117048,57261,59787,1.7,90.6,1.4,0.4,4.5,0,27550,5.4
Wisconsin,Lafayette,16835,8521,8314,3.5,94.9,0.4,0.3,0.2,0,25258,3.6
Wisconsin,Langlade,19551,9794,9757,1.9,94.9,0.8,0.6,0.3,0.1,23857,8.2
Wisconsin,Lincoln,28286,14104,14182,1.3,96.1,0.5,0.2,0.4,0,25856,6.1
Wisconsin,Manitowoc,80521,40110,40411,3.5,91.7,0.4,0.5,2.7,0.1,26096,5.7
Wisconsin,Marathon,135177,67921,67256,2.5,89.5,0.7,0.3,5.4,0,28457,5.7
Wisconsin,Marinette,41287,20693,20594,1.5,95.8,0.3,0.4,0.5,0,24450,7.5
Wisconsin,Marquette,15140,7713,7427,2.9,94.6,0.4,0.2,0.5,0,24054,7.6
Wisconsin,Menominee,4451,2185,2266,5.5,10.5,0.4,80,2.4,0,14482,14.8
Wisconsin,Milwaukee,955939,461804,494135,14,53.2,26.1,0.5,3.8,0,24984,9.3
Wisconsin,Monroe,45274,22883,22391,4,91.6,1,0.9,0.7,0,23709,6.5
Wisconsin,Oconto,37476,19149,18327,1.6,95.5,0.2,1,0.4,0,26914,5.5
Wisconsin,Oneida,35653,17968,17685,1.4,95.4,0.6,1,0.6,0,26432,6.3
Wisconsin,Outagamie,180430,89937,90493,3.9,88.6,1.1,1.6,3.2,0,28679,3.9
Wisconsin,Ozaukee,87273,42831,44442,2.6,92.6,1.4,0.3,2.1,0,43543,4.5
Wisconsin,Pepin,7372,3717,3655,1.4,97,0.4,0.1,0.2,0,24951,4.6
Wisconsin,Pierce,40799,20275,20524,1.8,94.9,0.5,0.3,1.1,0,29068,3.6
Wisconsin,Polk,43572,21937,21635,1.7,95.5,0.4,0.9,0.5,0,26450,6.8
Wisconsin,Portage,70432,35265,35167,2.9,92,0.6,0.4,2.7,0,26071,7.2
Wisconsin,Price,13800,6959,6841,1.5,95.6,0.3,0.4,0.5,0.4,25055,4.6
Wisconsin,Racine,194895,96458,98437,12.3,73.3,10.8,0.4,1.2,0,27895,8.4
Wisconsin,Richland,17746,8946,8800,2.2,95.4,0.5,0.3,0.4,0,23765,4.8
Wisconsin,Rock,160727,78915,81812,8.1,83.8,3.4,0.2,1.2,0,25219,8.5
Wisconsin,Rusk,14357,7216,7141,1.5,95.9,1,0.5,0.4,0,21975,5.9
Wisconsin,St. Croix,86118,42922,43196,2.2,94.5,0.7,0.4,1,0,32955,4.6
Wisconsin,Sauk,62992,31578,31414,4.7,91.8,0.5,1.2,0.7,0,26335,5.5
Wisconsin,Sawyer,16483,8342,8141,2.1,77.8,0.7,16.4,0.4,0,25284,9.8
Wisconsin,Shawano,41563,20808,20755,2.6,87.4,0.3,7.4,0.5,0,24638,5.4
Wisconsin,Sheboygan,115226,57960,57266,5.9,85.9,1.4,0.2,5.1,0,27034,5.8
Wisconsin,Taylor,20569,10509,10060,1.7,96.8,0.5,0.2,0.1,0,24300,5.5
Wisconsin,Trempealeau,29412,14813,14599,6.6,91.6,0.5,0.2,0.5,0,25502,3.6
Wisconsin,Vernon,30279,15082,15197,1.5,96.5,0.5,0.2,0.5,0,23985,4
Wisconsin,Vilas,21355,10709,10646,1.8,85.5,0.2,8.9,0.5,0,26304,8
Wisconsin,Walworth,103039,51420,51619,10.9,85.7,0.9,0.1,0.9,0.1,27410,7.2
Wisconsin,Washburn,15700,7799,7901,1.6,94.8,0.5,1.4,0.5,0,25575,6.6
Wisconsin,Washington,132921,65880,67041,2.9,93.6,1,0.1,1,0,33744,4.5
Wisconsin,Waukesha,393873,193441,200432,4.5,89.6,1.4,0.1,2.9,0,38684,4.2
Wisconsin,Waupaca,52125,26378,25747,2.8,95,0.4,0.6,0.4,0,27257,5.7
Wisconsin,Waushara,24321,12783,11538,6.2,90,1.8,0.5,0.4,0,23977,7.2
Wisconsin,Winnebago,169004,85019,83985,3.8,89.7,1.9,0.6,2.4,0,27770,4.7
Wisconsin,Wood,74012,36594,37418,2.6,93.2,0.5,0.7,2,0,26516,6.6
Wyoming,Albany,37565,19692,17873,9.1,83.4,1.3,0.7,3.1,0,24946,4.7
Wyoming,Big Horn,11895,6002,5893,8.9,88.1,0.1,1.1,0.4,0.1,23812,4.4
Wyoming,Campbell,48013,24914,23099,8.2,87.9,0.8,1,0.6,0,33925,4
Wyoming,Carbon,15739,8592,7147,17.4,78.4,1.4,0.6,0.2,0.1,26706,4.3
Wyoming,Converse,14101,7118,6983,7.5,89.1,0,0.2,0.9,0,30249,5.1
Wyoming,Crook,7229,3716,3513,2.5,96.8,0.2,0.2,0.1,0,32083,4.1
Wyoming,Fremont,40755,20358,20397,6.6,70.5,0.5,18.9,0.6,0.1,25293,7.8
Wyoming,Goshen,13544,7180,6364,10.4,86.5,0.3,0.4,0.2,0,25105,6.8
Wyoming,Hot Springs,4809,2394,2415,3.6,93.4,0.2,1.5,0.3,0,27259,3.3
Wyoming,Johnson,8600,4525,4075,4.4,94.8,0,0.4,0,0,30144,3.6
Wyoming,Laramie,95431,47911,47520,14,79.2,2.8,0.8,1.1,0.1,30047,5
Wyoming,Lincoln,18316,9356,8960,4.4,92.8,0.1,0.3,0.4,0.1,29915,6.4
Wyoming,Natrona,80011,40495,39516,8,87.2,1.1,0.6,0.9,0,30783,5.1
Wyoming,Niobrara,2516,1164,1352,2.6,91.5,0.3,1.7,0.6,0,25272,1.6
Wyoming,Park,28985,14230,14755,5.8,90.5,0.8,0.5,0.6,0,29411,3.8
Wyoming,Platte,8750,4495,4255,7.7,89.5,0,0.1,0.4,0,25899,2.4
Wyoming,Sheridan,29738,14695,15043,4.2,91.7,0.8,1.1,0.7,0,29892,3.4
Wyoming,Sublette,10117,5353,4764,7.7,88.1,0,0,0.5,0,33193,5.4
Wyoming,Sweetwater,44772,23359,21413,15.8,79.9,0.8,0.2,0.9,0.5,30568,5.4
Wyoming,Teton,22311,11537,10774,15.1,81.2,0.2,0.4,1.9,0,44231,2.6
Wyoming,Uinta,20930,10636,10294,8.9,87.8,0.2,0.4,0.1,0,25772,4.4
Wyoming,Washakie,8400,4144,4256,14,82.4,0.7,0.3,0.2,0,27394,6.8
Wyoming,Weston,7152,3695,3457,3.3,92.2,0.2,0.7,0.5,0,30245,5.2
Puerto Rico,Adjuntas,18962,9266,9696,99.8,0.2,0,0,0,0,7270,36.5
