STATE	ENROLL	NAME	YRDATA	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	TCURINST	TCURSSVC	TCURONON	TCAPOUT
California	61	CALIENTE UNION ELEM SCH DIST	2013	1006	72	651	283	927	445	259	21	181
California	7636	DELANO UNION ELEM SCH DIST	2013	78777	9814	58191	10772	115101	43913	22184	6248	39144
California	4323	DELANO JT UNION HIGH SCHOOL DIST	2013	48942	6667	30408	11867	53232	19867	19250	3443	7826
California	204	DI GIORGIO ELEM SCH DISTRICT	2013	1878	218	1235	425	1965	1050	651	95	0
California	1136	EDISON ELEM SCH DIST	2013	9932	1234	6667	2031	9914	5445	3105	683	113
California	201	ELK HILLS ELEM SCH DIST	2013	2616	71	1010	1535	3280	883	800	124	1067
California	919	EL TEJON UNIFIED SCH DIST	2013	10692	786	4867	5039	9714	4647	2878	628	402
California	2363	FAIRFAX ELEM SCH DIST	2013	39364	2701	32571	4092	25877	11588	6100	1461	5098
California	2945	FRUITVALE ELEM SCH DIST	2013	27109	1518	16454	9137	25178	15229	7279	1380	281
California	9057	GREENFIELD UNION SCHOOL DISTRICT	2013	75762	9877	54843	11042	74913	40955	22777	4848	860
California	37070	KERN HIGH SCHOOL DISTRICT	2013	419552	34236	241170	144146	422711	203745	150767	23180	33279
California	755	KERNVILLE UNION ELEM SCH DIST	2013	8415	1067	3949	3399	8000	3760	3163	611	32
California	1314	LAKESIDE UNION ELEMENTARY SCHOOL DISTRICT	2013	12097	617	7994	3486	11544	6372	3019	611	1100
California	30	LINNS VAL-POSO FLAT UNION SCH DIST	2013	634	39	273	322	483	151	186	17	119
California	573	LOST HILLS UNION ELEM SCH DIST	2013	8550	1371	1214	5965	7488	3284	2007	640	529
California	276	MAPLE ELEM SCH DIST	2013	2105	173	1209	723	1981	1146	644	105	21
California	860	MARICOPA UNI SCH DIST	2013	4921	400	2066	2455	6555	1969	1317	322	2636
California	3306	MCFARLAND UNIFIED SCHOOL DIST	2013	34987	5584	21432	7971	38232	19493	11876	2124	3067
California	72	MCKITTRICK ELEM SCH DIST	2013	3541	4	351	3186	1897	922	862	17	91
California	101	MIDWAY ELEM SCH DIST	2013	3449	53	207	3189	2399	1174	744	91	83
California	2691	MOJAVE UNIFIED SCHOOL DISTRICT	2013	27262	2910	9763	14589	36044	14178	10016	1244	8234
California	2862	LAMONT ELEM SCH DIST	2013	27776	4672	18884	4220	27559	15434	8223	2864	388
California	2071	MUROC UNIF SCH DIST	2013	18418	3169	11299	3950	17377	9700	6329	462	37
California	3884	NORRIS ELEM SCH DIST	2013	33046	1019	19704	12323	28232	15630	7105	1329	2214
California	17325	PANAMA BUENA VISTA UNION SCH DT	2013	143374	11676	109840	21858	145265	80677	44364	8428	4629
California	239	POND UNION ELEM SCH DIST	2013	2490	400	1301	789	2447	1484	778	134	18
California	3374	RICHLAND-LERDO ELEMENTARY	2013	32803	4621	20069	8113	30630	16868	8729	2729	185
California	1041	RIO BRAVO-GREELEY UNION SCHOOL DIST	2013	9181	633	4746	3802	9067	4478	2326	523	1333
California	5408	ROSEDALE UNION ELEM SCH DIST	2013	45564	2164	26768	16632	42393	24516	13849	2122	802
California	571	SEMITROPIC ELEM SCH DIST	2013	4265	1603	1765	897	4113	2057	1307	216	443
California	142	GEN SHAFTER ELEM SCH DIST	2013	2406	191	268	1947	1943	876	753	139	124
California	3035	SOUTHERN KERN UNIF SCHOOL DIST	2013	27035	2554	17304	7177	27420	13818	8663	1339	2657
California	274	SOUTH FORK UNION SCHOOL DISTRICT	2013	2793	457	1614	722	2714	1218	1159	254	43
California	2979	STANDARD SCH DIST	2013	28630	3237	14810	10583	26302	14666	6986	1727	1114
California	2083	TAFT CITY SCHOOL DISTRICT	2013	22725	2368	9736	10621	25677	10945	6180	1623	5428
California	1032	TAFT UNION HIGH SCHOOL DIST	2013	51369	193	1720	49456	33694	11326	10444	1183	547
California	4446	TEHACHAPI UNIF SCHOOL DIST	2013	39390	2986	19743	16661	36873	20252	12789	1529	1156
California	762	VINELAND ELEM SCH DIST	2013	7757	1286	4917	1554	7775	4552	2317	599	12
California	3466	WASCO UNION ELEM SCH DIST	2013	31274	5313	19507	6454	29731	16080	8716	2688	239
California	1760	WASCO UNION HIGH SCHOOL DIST	2013	20947	1458	5409	14080	19595	8438	6786	554	1740
California	0	WEST SIDE ROP JPA	2013	937	81	0	856	948	616	323	0	9
California	0	NORTH KERN VOCATIONAL TRAINING CENTER JPA	2013	1388	0	0	1388	991	583	407	0	1
California	5008	SIERRA SANDS UNIFIED SCHOOL DISTRICT	2013	54138	8240	26804	19094	52775	25362	17903	2150	6106
California	2060	ARMONA UNION ELEMENTARY SCHOOL DISTRICT	2013	10822	1143	7721	1958	9640	5613	3128	654	52
California	1818	CENTRAL UNION ELEMENTARY SCHOOL DISTRICT	2013	21293	7963	11750	1580	20153	11890	7181	1007	0
California	3334	CORCORAN JOINT UNIF SCH DIST	2013	30306	3518	21148	5640	29087	16795	9560	1549	956
California	5771	HANFORD ELEM SCH DIST	2013	50007	5140	36870	7997	47715	26795	17020	2488	603
California	3892	HANFORD JT UNION HIGH SCH DIST	2013	40425	2394	26436	11595	34656	17371	12195	1876	819
California	314	ISLAND UNION ELEM SCH	2013	4380	266	3676	438	2920	1398	763	123	615
California	744	KINGS RIVER-HARDWICK UNION ELEM SCH DIST	2013	5662	190	4207	1265	5374	3354	1612	370	8
California	427	KIT CARSON ELEM SCH DIST	2013	4356	336	3112	908	4083	2189	1445	249	166
California	302	LAKESIDE UNION ELEMENTARY SCHOOL DISTRICT	2013	4287	1360	2189	738	3944	1968	1307	260	387
California	3186	LEMOORE UNION ELEMENTARY SCHOOL DISTRICT	2013	26735	2783	18535	5417	26226	14900	8463	1446	1279
California	2282	LEMOORE UNION HIGH SCHOOL DISTRICT	2013	22832	1527	14216	7089	20989	10598	7860	539	1707
California	1577	PIONEER UNION ELEMENTARY SCHOOL DISTRICT	2013	12671	520	8881	3270	11636	6497	3840	857	76
California	2643	REEF SUNSET UNIFIED SCHOOL DISTRICT	2013	25542	3378	17399	4765	27875	12939	8376	2259	3801
California	0	KINGS SCHOOLS TRANSPORTATION AUTHORITY JPA	2013	1545	28	463	1054	1255	74	1174	0	0
California	1697	KELSEYVILLE UNIFIED SCHOOL DISTRICT	2013	15222	1593	7018	6611	15014	8163	5523	834	390
California	1536	LAKEPORT UNIFIED SCHOOL DISTRICT	2013	13612	1503	6147	5962	13835	8161	4305	614	594
California	249	LUCERNE ELEMENTARY SCHOOL DISTRICT	2013	2388	339	1193	856	2274	1192	714	130	209
California	1641	MIDDLETOWN UNIFIED SCHOOL DISTRICT	2013	14945	1180	6386	7379	14630	8385	5010	570	147
California	533	UPPER LAKE UNION ELEMENTARY SCHOOL DISTRICT	2013	4438	719	2483	1236	4463	2425	1788	242	0
California	351	UPPER LAKE UNION HIGH SCHOOL DISTRICT	2013	3998	360	1573	2065	3931	1791	1780	214	121
California	3071	KONOCTI UNIFIED SCHOOL DISTRICT	2013	29542	4563	15457	9522	27996	14587	10989	1364	554
California	299	FORT SAGE UNIFIED SCHOOL DISTRICT	2013	3496	196	2837	463	2920	1671	1010	80	159
California	357	JANESVILLE UNIFIED ELEMENTARY SCHOOL DISTRICT	2013	2610	217	1920	473	2661	1568	960	82	21
California	226	JOHNSTONVILLE ELEMENTARY SCHOOL DISTRICT	2013	1623	196	1178	249	1692	863	566	109	154
California	981	LASSEN UNION HIGH SCHOOL DISTRICT	2013	8385	411	4291	3683	8515	4180	4006	133	129
California	335	RAVENDALE-TERMO ELEMENTARY SCHOOL DISTRICT	2013	706	22	561	123	503	232	259	12	0
California	233	RICHMOND ELEMENTARY SCHOOL DISTRICT	2013	1572	83	1299	190	1372	774	510	54	22
California	189	SHAFFER UNION ELEMENTARY SCHOOL DISTRICT	2013	1585	147	1018	420	1568	770	669	98	5
California	1036	SUSANVILLE ELEMENTARY SCHOOL DISTRICT	2013	7941	863	4402	2676	8449	4695	2665	404	432
California	367	WESTWOOD UNIFIED SCHOOL DISTRICT	2013	3002	271	1862	869	2364	1152	1068	109	8
California	200	BIG VALLEY JOINT UNIFIED SCHOOL DISTRICT	2013	2550	316	1206	1028	2202	926	1108	127	41
California	18076	ALHAMBRA UNIFIED SCHOOL DISTRICT	2013	245162	33635	146436	65091	244718	92416	63585	8615	19758
California	24816	ANTELOPE VALLEY UNION HIGH SCHOOL DISTRICT	2013	236039	24475	161592	49972	235064	139711	78312	8589	4043
California	9667	ARCADIA UNIFIED SCHOOL DISTRICT	2013	94326	3919	30632	59775	122983	49476	23383	4595	38265
California	9755	AZUSA UNIFIED SCHOOL DISTRICT	2013	99468	12400	62296	24772	98906	56895	29428	4799	558
California	18845	BALDWIN PARK UNIFIED SCHOOL DISTRICT	2013	171823	18353	110298	43172	178658	85882	49264	16680	13470
California	4194	BASSETT UNIFIED SCHOOL DISTRICT	2013	52710	5575	34090	13045	49196	23939	16679	4465	1284
California	13721	BELLFLOWER UNIFIED SCHOOL DISTRICT	2013	113023	10149	83385	19489	110723	68655	36227	3997	1395
California	4515	BEVERLY HILLS UNIFIED SCHOOL DISTRICT	2013	77291	2127	5166	69998	71312	35583	18931	844	11477
California	9870	BONITA UNIFIED SCHOOL DISTRICT	2013	90983	5697	48167	37119	107507	48644	27674	3643	19611
California	16481	BURBANK UNIFIED SCHOOL DISTRICT	2013	140392	8657	59977	71758	130136	77850	41832	5483	1936
California	2864	CASTAIC UNION SCHOOL DISTRICT	2013	28250	499	15974	11777	26507	15686	7964	144	1940
California	6637	CENTINELA VALLEY UNION HIGH SCHOOL DIST	2013	76932	7938	40107	28887	122016	33098	26822	4155	48688
California	5544	CHARTER OAK UNIF SCH DIST	2013	53741	3288	32608	17845	57640	28054	15779	3626	4613
California	7018	CLAREMONT UNI SCH DIST	2013	75837	3780	38384	33673	71927	32907	24815	5709	4251
California	24710	COMPTON UNIFIED SCH DIST	2013	252171	39137	179055	33979	252965	136871	88523	13921	2848
California	12978	COVINA VAL UNIF SCH DIST	2013	198297	29715	131609	36973	198264	69457	40020	10335	6583
California	6741	CULVER CITY UNI SCH DIST	2013	87553	12032	47211	28310	85679	36590	20123	7159	2451
California	22848	DOWNEY UNIF SCH DIST	2013	224663	21319	148191	55153	209780	125289	54073	13772	12520
California	3749	DUARTE UNIF SCH DIST	2013	40125	4235	19676	16214	49571	22753	13041	2053	10149
California	3386	EASTSIDE UNION ELEM SCH DIST	2013	29617	2913	20462	6242	41837	17599	8056	1455	13929
California	9104	EAST WHITTIER ELEM SCH DIST	2013	83117	6000	57941	19176	83981	54544	24700	3449	157
California	9304	EL MONTE CITY SCHOOL DISTRICT	2013	100219	14728	56107	29384	100355	53823	30746	6312	3642
California	9812	EL MONTE UNION HIGH SCHOOL DIST	2013	124099	11580	78700	33819	117223	53258	37980	14033	2476
California	3415	EL SEGUNDO UNI SCH DIST	2013	33794	1001	17345	15448	31786	17478	9679	1715	1053
California	5259	GARVEY ELEM SCH DIST	2013	53537	7296	32676	13565	54114	30556	17763	3198	1224
California	26179	GLENDALE UNIFIED SCH DIST	2013	254231	30456	137147	86628	276976	158864	68782	14121	25722
California	7559	GLENDORA UNIF SCH DIST	2013	63340	3322	37526	22492	61706	38032	15694	3084	643
California	1740	GORMAN ELEMENTARY SCHOOL DISTRICT	2013	1492	54	721	717	1073	441	504	66	62
California	9027	HAWTHORNE ELEM SCH DIST	2013	80627	12185	54323	14119	83295	41665	24388	7378	5759
California	2667	HERMOSA BEACH ELEM SCH DIST	2013	12156	322	5573	6261	10704	7011	2658	361	112
California	281	HUGHES ELIZABETH LAKES UNION SCH DIST	2013	2776	255	1562	959	2857	1589	1008	0	0
California	14207	INGLEWOOD UNI SCH DIST	2013	136631	18612	81401	36618	149605	71767	44623	7997	13310
California	2747	KEPPEL UNION ELEM SCH DIST	2013	22229	2493	15260	4476	22705	14050	6900	1549	125
California	4119	LA CANADA UNIF SCH DIST	2013	40488	972	14268	25248	39840	23086	12348	731	1399
California	14713	LANCASTER SCH DIST	2013	115854	13159	81674	21021	113984	66850	35565	8518	935
California	11200	LAS VIRGENES UNIF SCH DIST	2013	109666	5902	38261	65503	122288	61759	32494	1761	17191
California	6325	LAWNDALE ELEM SCH DIST	2013	59225	8042	41363	9820	63648	39508	15849	3222	2983
California	7043	LENNOX SCHOOL DISTRICT	2013	61800	9038	46754	6008	69412	37338	15786	3981	8905
California	4642	LITTLE LAKE ELEM SCH DIST	2013	40603	3587	24723	12293	41006	24045	11110	2512	1807
California	82256	LONG BEACH UNI SCH DIST	2013	810505	116859	487891	205755	856996	456397	223105	63290	89396
California	655455	LOS ANGELES UNIF SCH DIST	2013	8318105	1091741	4858628	2367736	8366970	4162680	2462460	456413	687399
California	1925	LOS NIETOS SCHOOL DISTRICT	2013	20056	2006	13389	4661	21173	10373	5316	1011	3784
California	3169	LOWELL JT ELEM SCH DIST	2013	23594	1641	12458	9495	23665	14784	7455	718	385
California	15029	LYNWOOD UNI SCH DIST	2013	137979	19124	98863	19992	149770	75162	50931	9400	10644
California	6832	MANHATTAN BEACH UNIFIED SCH DIST	2013	73635	1633	17612	54390	91540	38488	20183	6348	21770
California	5936	MONROVIA UNIF SCH DIST	2013	58345	6018	32062	20265	58391	31138	18880	3051	1649
California	30564	MONTEBELLO UNIFIED SCHOOL DISTRICT	2013	309750	39194	192125	78431	311484	164030	103816	26215	8706
California	7618	MOUNTAIN VIEW ELEM SCHOOL DIST	2013	73120	11789	48098	13233	72189	45115	21226	4591	0
California	6947	NEWHALL SCHOOL DISTRICT	2013	56171	2507	34016	19648	57962	35613	16448	292	3426
California	19770	NORWALK LA MIRADA UNIF SCH DIST	2013	208016	24443	138342	45231	213708	112407	62092	12576	6459
California	21264	PALMDALE ELEM SCH DIST	2013	262078	56465	169991	35622	265070	109264	68809	9675	11643
California	11864	PALOS VERDES PENINSULA UNIF SCHOOL DIST	2013	111014	3582	38109	69323	116121	67184	28473	7559	9315
California	15846	PARAMOUNT UNIF SCH DIST	2013	144285	19048	94754	30483	154372	80683	45888	13411	10460
California	19540	PASADENA UNIFIED SCH DIST	2013	244049	30229	89941	123879	230036	106626	72636	8857	22498
California	27186	POMONA UNIFIED SCHOOL DISTRICT	2013	319430	62570	197896	58964	348202	154872	100714	32892	45635
California	20358	HACIENDA LA PUENTE UNIFIED SCHOOL DIST	2013	222851	23020	157478	42353	216043	109491	70444	28381	1454
California	8967	REDONDO BEACH UNIFIED SCH DT	2013	98709	6061	29699	62949	116313	44740	24948	8566	29340
California	2778	ROSEMEAD ELEM SCH DIST	2013	27857	3502	16020	8335	30961	15798	7619	1768	3828
California	15501	ROWLAND UNIFIED SCH DIST	2013	176601	22385	118926	35290	196098	82329	46482	8949	34727
California	6573	SAN GABRIEL UNIFIED SCHOOL DIST	2013	53084	4890	28257	19937	56417	27030	16584	2389	6637
California	3150	SAN MARINO UNI SCH DIST	2013	41082	834	9355	30893	36207	18888	12579	1033	2149
California	11417	SANTA MONICA-MALIBU UNIFIED SCHOOL DIST	2013	174668	8023	20123	146522	206671	73804	46111	12244	60989
California	10178	SAUGUS UNION SCHOOL DISTRICT	2013	125921	10963	77278	37680	122690	49132	23865	4736	3634
California	1542	ACTON-AGUA DULCE UNIFIED SCHOOL DISTRICT	2013	15057	1192	8171	5694	16003	8227	5775	436	572
California	4652	SOUTH PASADENA UNIF SCH DIST	2013	44284	1550	22976	19758	41592	24252	12252	2801	335
California	3303	SOUTH WHITTIER ELEM SCH DIST	2013	30379	3846	18187	8346	30789	18007	9064	1659	949
California	5553	SULPHUR SPRINGS UNION SCHOOL DISTRICT	2013	52938	2209	29857	20872	53754	29916	21034	16	1952
California	5799	TEMPLE CY UNI SCH DIST	2013	49031	3346	31375	14310	46822	26707	14028	3050	990
California	24324	TORRANCE UNI SCH DIST	2013	227972	14625	127354	85993	240735	122039	53177	11690	35342
California	1240	VALLE LINDO ELEM SCH DIST	2013	9457	1017	6875	1565	9055	5864	2502	645	0
California	14661	WALNUT VALLEY UNIF SCH DIST	2013	128542	4993	78286	45263	139737	68596	37792	6131	20462
California	14460	WEST COVINA UNIFIED SCH DIST	2013	102381	8029	70623	23729	104803	51200	36894	4728	1425
California	8645	WESTSIDE UNION SCHOOL DISTRICT	2013	75433	4221	53946	17266	93700	41616	18558	1874	27776
California	5849	WHITTIER CY SCHOOL DISTRICT	2013	55428	6165	33726	15537	55677	32988	17107	2499	1317
California	13486	WHITTIER UNION HIGH SCHOOL DIST	2013	166434	16461	110333	39640	171058	73697	44786	8942	12725
California	1393	WILSONA SCHOOL DISTRICT	2013	13006	2022	9217	1767	12821	7995	3618	800	3
California	3876	WISEBURN ELEM SCH DIST	2013	33007	1128	14273	17606	74107	11982	5867	754	51366
California	26373	WILLIAM S HART UNION HIGH SCH DIST	2013	236962	9217	151072	76673	228144	111384	80648	4577	20844
California	0	BALDY VIEW ROP JPA	2013	8475	3	99	8373	8484	4540	3505	181	258
California	0	SAN ANTONIO ROP JPA	2013	2	0	0	2	33	2	31	0	0
California	0	EAST SAN GABRIEL VALLEY ROP JPA	2013	11142	3100	161	7881	11264	5795	3377	1988	98
California	0	TRI-CITIES ROP JPA	2013	3798	13	86	3699	3628	1727	1751	0	150
California	0	SOUTHERN CALIFORNIA ROC JPA	2013	9537	97	7786	1654	8365	3988	4325	0	0
California	0	SOUTHEAST ROP JPA	2013	7187	5	0	7182	7386	3856	2112	0	0
California	0	ANTELOPE VALLEY SCHOOLS TRANSPORTATION AGENCY	2013	9639	0	3419	6220	10773	633	9936	0	141
California	0	LA PUENTE VALLEY ROP JPA	2013	6594	0	237	6357	4937	2234	2591	0	112
California	0	PUPIL TRANSPORTATION CO-OP JPA	2013	10119	159	0	9960	9979	879	8694	0	370
California	0	PARTNERS IN NUTRITION	2013	16139	0	0	16139	15535	0	132	15389	14
California	0	SANTA CLARITA VLLY SCH FOOD SVS AGENCY JPA	2013	8819	4860	385	3574	8807	0	388	7619	80
California	20835	ABC UNIF SCHOOL DIST	2013	195535	20919	132337	42279	194243	107978	61596	15972	4198
California	9648	EL RANCHO UNIFIED SCHOOL DIST	2013	88505	10524	58989	18992	91132	52195	30015	4248	2016
California	367	ALVIEW DAIRYLAND UNION ELEMENTARY	2013	3031	419	1850	762	3232	1667	1275	247	43
California	2088	CHOWCHILLA ELEMENTARY SCHOOL DISTRICT	2013	16198	1987	11327	2884	15795	8784	5158	950	578
California	1016	CHOWCHILLA UNION HIGH SCHOOL DISTRICT	2013	9380	644	4733	4003	9443	4248	3769	594	209
California	19984	MADERA UNIFIED SCHOOL DISTRICT	2013	182879	21435	117068	44376	164484	92786	53567	10657	3996
California	820	BASS LAKE JOINT UNION ELEMENTARY SCHOOL DISTRICT	2013	7248	582	1548	5118	8106	3792	2851	253	1206
California	82	RAYMOND KNOWLES UNION ELEM SCHOOL DIST	2013	868	111	389	368	957	402	469	64	22
California	2123	YOSEMITE UNIFIED SCHOOL DISTRICT	2013	19456	878	10648	7930	21202	10590	8402	803	1173
California	1967	GOLDEN VALLEY UNIFIED SCHOOL DISTRICT	2013	18774	633	11540	6601	18954	9082	6204	654	1406
California	110	BOLINAS STINSON UN SCHOOL DIST	2013	4247	1089	401	2757	3469	1825	1479	106	41
California	1863	DIXIE ELEM SCH DIST	2013	20177	593	2419	17165	19442	11927	6544	274	115
California	1217	KENTFIELD ELEM SCH DIST	2013	15728	249	1502	13977	14367	9420	3740	0	159
California	15	LAGUNA JT ELEM SCH DIST	2013	233	19	147	67	225	159	66	0	0
California	292	LAGUNITAS ELEM SCH DIST	2013	3971	134	756	3081	3528	1898	1426	89	3
California	1404	LARKSPUR-COLE-MADERA SCHOOL DISTRICT	2013	17119	494	1970	14655	18188	9983	4831	147	1953
California	8	LINCOLN ELEM SCH DIST	2013	207	20	135	52	196	126	70	0	0
California	3159	MILL VALLEY ELEM SCH DIST	2013	38272	810	3145	34317	61388	20644	10439	165	25766
California	46	NICASIO SCHOOL DISTRICT	2013	1309	39	223	1047	1095	511	391	0	59
California	8049	NOVATO UNIF SCH DIST	2013	98839	4957	43000	50882	80443	43163	21839	2082	8117
California	1508	REED UNION ELEM SCHOOL DIST	2013	21350	285	1130	19935	20056	11864	5748	14	892
California	350	ROSS ELEM SCH DIST	2013	7408	104	480	6824	7898	3571	2320	23	1277
California	2230	ROSS VALLEY SCHOOL DISTRICT	2013	31196	698	10588	19910	36121	13259	6658	189	14720
California	4295	SAN RAFAEL ELEMENTARY DISTRICT	2013	54428	4475	23052	26901	44341	24035	13267	1805	1154
California	2066	SAN RAFAEL HIGH SCHOOL DISTRICT	2013	26860	1200	1578	24082	26250	13896	10621	648	780
California	411	SAUSALITO ELEM SCHOOL DIST	2013	10127	528	1678	7921	10045	4543	3109	280	1155
California	3907	TAMALPAIS UNION HIGH SCHOOL DIST	2013	77372	1560	4304	71508	75529	34942	23667	2653	6457
California	554	SHORELINE UNIFIED SCH DIST	2013	15437	4396	1457	9584	12756	6948	4382	603	179
California	10	UNION JT ELEM SCH DIST	2013	231	20	126	85	201	130	62	1	0
California	1843	MARIPOSA COUNTY UNIFIED SCHOOL DISTRICT	2013	19563	2092	4737	12734	18594	9870	7342	684	490
California	556	ANDERSON VALLEY UNIFIED SCH DIST	2013	7538	1020	3121	3397	11817	4117	2633	514	4355
California	1917	FORT BRAGG UNIF SCH DIST	2013	24777	1745	13100	9932	22145	10826	6546	924	2896
California	48	MANCHESTER UNION ELEM SCH DIST	2013	754	92	147	515	718	387	304	27	0
California	548	MENDOCINO UNIF SCH DIST	2013	10759	334	2430	7995	9201	3739	2838	2030	13
California	421	ROUND VALLEY UNIFIED SCH DIST	2013	6305	2227	2665	1413	6077	2903	2775	191	208
California	6163	UKIAH UNIFIED SCH DIST	2013	59401	6371	27441	25589	60271	32947	17735	3771	2954
California	1992	WILLITS UNIF SCH DIST	2013	18161	2806	8167	7188	27050	9997	6062	780	9923
California	525	ARENA UNION ELEMENTARY/POINT ARENA JT UNION HIGH SCHOOL DISTRICT	2013	8172	530	1000	6642	7584	3449	3069	503	346
California	116	LEGGETT VALLEY UNIF SCHOOL DIST	2013	2181	131	1624	426	2260	1214	941	104	1
California	283	POTTER VALLEY CMTY. UNIF. SCH. DIST.	2013	3505	285	1957	1263	3371	2006	1199	166	0
California	408	LAYTONVILLE UNIFIED SCHOOL DST	2013	5034	446	1683	2905	4886	2608	1955	163	70
California	4710	ATWATER ELEM SCH DIST	2013	39585	5397	30295	3893	40233	22807	11443	4103	1331
California	312	BALLICO CRESSEY ELEM SCH DIST	2013	2844	388	1414	1042	2793	1537	954	210	61
California	2720	DELHI UNIFIED SCHOOL DISTRICT	2013	22866	2727	17190	2949	23020	11891	8450	1355	835
California	2265	DOS PALOS ORO-LOMA JOINT UNIFIED	2013	21120	2852	14261	4007	17460	9799	5815	1301	245
California	192	EL NIDO SCH DIST	2013	1867	223	1092	552	1689	791	744	154	0
California	1759	GUSTINE UNIFIED SCHOOL DIST	2013	15035	1751	10060	3224	14823	8401	4845	865	247
California	2242	HILMAR UNIFIED SCH DIST	2013	18934	1943	11874	5117	18611	11371	6069	911	131
California	421	LE GRAND UNION ELEM SCH DIST	2013	3798	540	2628	630	3688	2129	1180	330	9
California	513	LE GRAND UNION HIGH SCHOOL DIST	2013	5902	952	3235	1715	5942	2899	2278	314	254
California	2578	LIVINGSTON UNION SCHOOL DISTRICT	2013	22145	3040	16495	2610	22725	13520	6826	1522	372
California	9892	LOS BANOS UNIFIED SCH DIST	2013	79641	8007	56841	14793	86734	44897	25391	3729	9817
California	858	MCSWAIN UNION ELEM SCH DIST	2013	6612	450	4587	1575	6441	3698	2110	278	78
